id,user_id,date,time_of_day,age,device_type,subscription_tier,experience_level,is_weekend,time_spent_minutes,tasks_attempted,tasks_completed,avg_time_per_task_seconds,focus_score,interruption_count,battery_level,network_quality,screen_brightness,notification_count,goal_completed,completion_rate
7404,213,2024-09-12,Afternoon,50,Android,Basic,Intermediate,0,12.8,1,1,300.0,42.0,3.0,85.0,5,81,0,1,1.0
7405,213,2024-09-12,Evening,50,Android,Basic,Intermediate,0,32.7,5,3,300.0,55.0,1.0,70.0,4,72,2,1,0.6
7406,213,2024-09-12,Morning,50,Android,Basic,Intermediate,0,17.2,8,3,116.0,56.0,1.0,50.0,4,70,4,1,0.375
7407,213,2024-09-13,Afternoon,50,Android,Basic,Intermediate,0,15.1,2,1,300.0,43.0,0.0,92.0,3,55,2,0,0.5
7408,213,2024-09-13,Evening,50,Android,Basic,Intermediate,0,29.4,2,1,300.0,71.0,2.0,38.0,4,62,3,0,0.5
7409,213,2024-09-13,Morning,50,Android,Basic,Intermediate,0,11.6,1,1,300.0,60.0,0.0,32.0,5,66,4,0,1.0
7410,213,2024-09-14,Afternoon,50,Android,Basic,Intermediate,1,16.0,3,1,292.0,41.0,1.0,76.0,3,91,3,1,0.3333333333333333
7411,213,2024-09-15,Evening,50,Android,Basic,Intermediate,1,25.9,1,0,0.0,28.0,2.0,75.0,5,69,1,1,0.0
7412,213,2024-09-15,Morning,50,Android,Basic,Intermediate,1,27.1,2,0,0.0,,1.0,30.0,5,70,4,0,0.0
7413,213,2024-09-16,Afternoon,50,Android,Basic,Intermediate,0,19.7,2,1,300.0,36.0,1.0,73.0,3,39,5,0,0.5
7414,213,2024-09-16,Morning,50,Android,Basic,Intermediate,0,17.4,3,0,0.0,79.0,0.0,75.0,4,77,0,0,0.0
7415,213,2024-09-18,Morning,50,Android,Basic,Intermediate,0,21.6,5,1,300.0,52.0,1.0,67.0,5,52,1,0,0.2
7416,213,2024-09-19,Evening,50,Android,Basic,Intermediate,0,23.3,8,2,150.0,45.0,0.0,57.0,5,67,2,0,0.25
7417,213,2024-09-19,Morning,50,Android,Basic,Intermediate,0,16.0,8,5,136.0,52.0,1.0,62.0,3,88,2,0,0.625
7418,213,2024-09-20,Evening,50,Android,Basic,Intermediate,0,19.0,7,4,187.0,34.0,5.0,64.0,2,100,3,1,0.5714285714285714
7419,213,2024-09-21,Afternoon,50,Android,Basic,Intermediate,1,21.7,1,1,300.0,52.0,2.0,62.0,5,83,0,1,1.0
7420,213,2024-09-21,Evening,50,Android,Basic,Intermediate,1,25.1,3,1,300.0,44.0,2.0,91.0,3,56,1,0,0.3333333333333333
7421,213,2024-09-21,Morning,50,Android,Basic,Intermediate,1,5.7,2,2,199.0,31.0,5.0,40.0,5,100,1,1,1.0
7422,213,2024-09-22,Afternoon,50,Android,Basic,Intermediate,1,14.8,1,1,300.0,36.0,0.0,43.0,4,42,3,1,1.0
7423,213,2024-09-22,Morning,50,Android,Basic,Intermediate,1,9.8,3,2,223.0,32.0,1.0,89.0,3,83,0,0,0.6666666666666666
7424,213,2024-09-23,Afternoon,50,Android,Basic,Intermediate,0,22.3,3,1,300.0,33.0,1.0,63.0,3,57,3,1,0.3333333333333333
7425,213,2024-09-23,Evening,50,Android,Basic,Intermediate,0,20.2,3,1,300.0,39.0,2.0,42.0,4,60,3,1,0.3333333333333333
7426,213,2024-09-23,Morning,50,Android,Basic,Intermediate,0,9.2,1,0,0.0,37.0,4.0,71.0,4,32,3,1,0.0
7427,213,2024-09-24,Afternoon,50,Android,Basic,Intermediate,0,29.1,4,3,300.0,42.0,2.0,85.0,5,92,1,1,0.75
7428,213,2024-09-24,Evening,50,Android,Basic,Intermediate,0,19.1,3,1,300.0,48.0,0.0,22.0,2,73,2,1,0.3333333333333333
7429,213,2024-09-26,Afternoon,50,Android,Basic,Intermediate,0,26.5,4,4,300.0,30.0,5.0,26.0,5,57,1,1,1.0
7430,213,2024-09-27,Afternoon,50,Android,Basic,Intermediate,0,5.0,5,2,51.0,25.0,0.0,73.0,4,76,1,0,0.4
7431,213,2024-09-29,Morning,50,Android,Basic,Intermediate,1,5.0,1,0,0.0,73.0,1.0,59.0,5,38,2,0,0.0
7432,213,2024-09-30,Evening,50,Android,Basic,Intermediate,0,23.2,3,1,300.0,55.0,3.0,56.0,4,78,2,1,0.3333333333333333
7433,214,2024-09-02,Evening,30,iOS,Free,Advanced,0,30.8,7,6,300.0,42.0,2.0,23.0,5,78,2,1,0.8571428571428571
7434,214,2024-09-02,Morning,30,iOS,Free,Advanced,0,32.4,6,3,300.0,26.0,3.0,87.0,5,82,1,1,0.5
7435,214,2024-09-03,Afternoon,30,iOS,Free,Advanced,0,13.2,6,4,135.0,70.0,4.0,53.0,3,57,3,1,0.6666666666666666
7436,214,2024-09-03,Evening,30,iOS,Free,Advanced,0,21.9,5,5,249.0,52.0,2.0,77.0,4,46,5,1,1.0
7437,214,2024-09-04,Afternoon,30,iOS,Free,Advanced,0,19.3,2,2,300.0,45.0,1.0,46.0,3,82,3,1,1.0
7438,214,2024-09-05,Evening,30,iOS,Free,Advanced,0,20.8,2,1,300.0,65.0,4.0,42.0,4,95,2,1,0.5
7439,214,2024-09-05,Morning,30,iOS,Free,Advanced,0,23.4,2,0,0.0,19.0,2.0,28.0,4,93,3,0,0.0
7440,214,2024-09-06,Afternoon,30,iOS,Free,Advanced,0,30.3,2,1,300.0,38.0,1.0,23.0,4,54,2,1,0.5
7441,214,2024-09-06,Evening,30,iOS,Free,Advanced,0,15.4,5,2,150.0,71.0,0.0,46.0,4,31,3,1,0.4
7442,214,2024-09-06,Morning,30,iOS,Free,Advanced,0,18.2,1,1,300.0,44.0,0.0,44.0,4,79,3,1,1.0
7443,214,2024-09-07,Afternoon,30,iOS,Free,Advanced,1,34.4,3,0,0.0,58.0,1.0,92.0,5,52,2,0,0.0
7444,214,2024-09-07,Morning,30,iOS,Free,Advanced,1,22.0,1,1,300.0,43.0,0.0,32.0,5,74,1,0,1.0
7445,214,2024-09-08,Afternoon,30,iOS,Free,Advanced,1,11.3,4,1,144.0,48.0,0.0,55.0,4,52,3,1,0.25
7446,214,2024-09-08,Morning,30,iOS,Free,Advanced,1,15.7,2,0,0.0,56.0,3.0,79.0,3,31,1,0,0.0
7447,214,2024-09-09,Afternoon,30,iOS,Free,Advanced,0,9.0,6,2,61.0,81.0,2.0,52.0,4,83,2,1,0.3333333333333333
7448,214,2024-09-09,Morning,30,iOS,Free,Advanced,0,5.0,4,3,70.0,54.0,1.0,30.0,4,80,0,1,0.75
7449,214,2024-09-10,Evening,30,iOS,Free,Advanced,0,26.1,2,2,300.0,49.0,1.0,83.0,4,25,1,0,1.0
7450,214,2024-09-11,Afternoon,30,iOS,Free,Advanced,0,15.4,2,1,300.0,69.0,5.0,81.0,3,69,2,1,0.5
7451,214,2024-09-11,Morning,30,iOS,Free,Advanced,0,18.9,3,2,300.0,52.0,2.0,57.0,2,57,2,0,0.6666666666666666
7452,214,2024-09-12,Afternoon,30,iOS,Free,Advanced,0,31.2,2,2,300.0,70.0,1.0,33.0,3,73,2,0,1.0
7453,214,2024-09-12,Evening,30,iOS,Free,Advanced,0,16.4,5,5,216.0,31.0,1.0,40.0,5,77,3,0,1.0
7454,214,2024-09-12,Morning,30,iOS,Free,Advanced,0,37.0,3,2,300.0,59.0,2.0,65.0,4,59,3,1,0.6666666666666666
7455,214,2024-09-13,Afternoon,30,iOS,Free,Advanced,0,27.7,5,4,286.0,56.0,0.0,21.0,4,80,3,1,0.8
7456,214,2024-09-13,Evening,30,iOS,Free,Advanced,0,20.7,3,2,300.0,85.0,2.0,23.0,4,82,4,1,0.6666666666666666
7457,214,2024-09-13,Morning,30,iOS,Free,Advanced,0,17.8,5,3,230.0,31.0,3.0,58.0,3,55,4,1,0.6
7458,214,2024-09-14,Afternoon,30,iOS,Free,Advanced,1,33.8,2,0,0.0,61.0,0.0,,4,48,3,0,0.0
7459,214,2024-09-14,Evening,30,iOS,Free,Advanced,1,28.1,2,1,300.0,39.0,1.0,69.0,5,86,2,1,0.5
7460,214,2024-09-15,Evening,30,iOS,Free,Advanced,1,13.4,5,2,135.0,56.0,1.0,90.0,2,76,2,0,0.4
7461,214,2024-09-15,Morning,30,iOS,Free,Advanced,1,26.8,2,1,300.0,67.0,2.0,79.0,5,44,7,0,0.5
7462,214,2024-09-16,Morning,30,iOS,Free,Advanced,0,33.9,5,3,300.0,65.0,1.0,46.0,4,71,4,0,0.6
7463,214,2024-09-17,Afternoon,30,iOS,Free,Advanced,0,31.3,5,2,300.0,38.0,0.0,70.0,5,46,3,1,0.4
7464,214,2024-09-17,Morning,30,iOS,Free,Advanced,0,5.0,3,1,102.0,55.0,2.0,41.0,5,75,3,0,0.3333333333333333
7465,214,2024-09-18,Morning,30,iOS,Free,Advanced,0,13.6,2,1,300.0,62.0,0.0,75.0,4,79,2,0,0.5
7466,214,2024-09-19,Afternoon,30,iOS,Free,Advanced,0,8.3,1,1,300.0,42.0,2.0,48.0,4,45,1,1,1.0
7467,214,2024-09-19,Evening,30,iOS,Free,Advanced,0,5.0,5,1,100.0,60.0,2.0,24.0,3,69,0,1,0.2
7468,214,2024-09-20,Afternoon,30,iOS,Free,Advanced,0,16.6,2,1,300.0,52.0,1.0,48.0,5,68,1,1,0.5
7469,214,2024-09-20,Morning,30,iOS,Free,Advanced,0,30.4,1,0,0.0,43.0,1.0,58.0,3,64,1,0,0.0
7470,214,2024-09-21,Afternoon,30,iOS,Free,Advanced,1,5.0,3,0,0.0,50.0,3.0,42.0,5,47,7,0,0.0
7471,214,2024-09-21,Evening,30,iOS,Free,Advanced,1,20.8,2,1,300.0,70.0,1.0,83.0,4,81,1,0,0.5
7472,214,2024-09-21,Morning,30,iOS,Free,Advanced,1,20.0,7,4,127.0,57.0,1.0,67.0,2,96,2,1,0.5714285714285714
7473,214,2024-09-22,Morning,30,iOS,Free,Advanced,1,17.6,5,3,235.0,51.0,1.0,30.0,3,51,4,1,0.6
7474,214,2024-09-23,Evening,30,iOS,Free,Advanced,0,35.2,6,5,300.0,48.0,0.0,46.0,5,66,3,0,0.8333333333333334
7475,214,2024-09-23,Morning,30,iOS,Free,Advanced,0,5.0,4,1,84.0,48.0,2.0,81.0,3,73,2,0,0.25
7476,214,2024-09-24,Evening,30,iOS,Free,Advanced,0,13.2,3,1,249.0,42.0,4.0,88.0,2,61,2,0,0.3333333333333333
7477,214,2024-09-24,Morning,30,iOS,Free,Advanced,0,7.8,4,2,110.0,37.0,1.0,57.0,4,20,4,0,0.5
7478,214,2024-09-25,Afternoon,30,iOS,Free,Advanced,0,25.7,2,2,300.0,43.0,1.0,23.0,2,68,4,0,1.0
7479,214,2024-09-25,Evening,30,iOS,Free,Advanced,0,51.3,4,1,300.0,56.0,3.0,22.0,3,75,1,0,0.25
7480,214,2024-09-26,Evening,30,iOS,Free,Advanced,0,28.2,1,1,300.0,66.0,3.0,64.0,2,56,0,0,1.0
7481,214,2024-09-26,Morning,30,iOS,Free,Advanced,0,13.8,3,1,289.0,68.0,1.0,23.0,4,74,2,1,0.3333333333333333
7482,214,2024-09-27,Afternoon,30,iOS,Free,Advanced,0,14.2,3,2,279.0,51.0,2.0,42.0,4,43,2,1,0.6666666666666666
7483,214,2024-09-27,Evening,30,iOS,Free,Advanced,0,28.4,2,1,300.0,70.0,0.0,28.0,5,66,4,0,0.5
7484,214,2024-09-27,Morning,30,iOS,Free,Advanced,0,34.4,7,7,276.0,36.0,1.0,21.0,2,80,3,1,1.0
7485,214,2024-09-29,Afternoon,30,iOS,Free,Advanced,1,39.2,5,1,300.0,37.0,3.0,87.0,4,71,5,1,0.2
7486,214,2024-09-30,Afternoon,30,iOS,Free,Advanced,0,31.9,6,5,300.0,38.0,1.0,68.0,5,64,2,1,0.8333333333333334
7487,214,2024-09-30,Evening,30,iOS,Free,Advanced,0,12.6,2,2,300.0,56.0,5.0,59.0,3,42,0,1,1.0
7488,214,2024-09-30,Morning,30,iOS,Free,Advanced,0,26.9,3,3,300.0,54.0,0.0,87.0,3,64,6,1,1.0
7489,215,2024-09-04,Evening,35,Android,Premium,Intermediate,0,35.9,6,2,300.0,49.0,3.0,20.0,4,84,1,0,0.3333333333333333
7490,215,2024-09-05,Afternoon,35,Android,Premium,Intermediate,0,19.7,2,0,0.0,29.0,2.0,80.0,5,28,3,1,0.0
7491,215,2024-09-07,Morning,35,Android,Premium,Intermediate,1,19.1,2,1,300.0,61.0,1.0,70.0,3,93,2,0,0.5
7492,215,2024-09-08,Evening,35,Android,Premium,Intermediate,1,16.7,1,0,0.0,44.0,1.0,48.0,3,41,2,1,0.0
7493,215,2024-09-09,Afternoon,35,Android,Premium,Intermediate,0,27.1,4,2,300.0,63.0,1.0,61.0,3,82,1,0,0.5
7494,215,2024-09-10,Afternoon,35,Android,Premium,Intermediate,0,18.2,2,1,300.0,51.0,2.0,59.0,5,73,0,1,0.5
7495,215,2024-09-11,Afternoon,35,Android,Premium,Intermediate,0,19.7,3,1,300.0,50.0,1.0,29.0,4,89,4,1,0.3333333333333333
7496,215,2024-09-11,Evening,35,Android,Premium,Intermediate,0,8.1,1,0,0.0,28.0,1.0,30.0,5,60,3,0,0.0
7497,215,2024-09-11,Morning,35,Android,Premium,Intermediate,0,13.2,4,3,172.0,26.0,1.0,92.0,4,53,6,1,0.75
7498,215,2024-09-12,Afternoon,35,Android,Premium,Intermediate,0,6.2,5,2,78.0,31.0,1.0,88.0,5,90,8,1,0.4
7499,215,2024-09-14,Afternoon,35,Android,Premium,Intermediate,1,12.7,4,0,0.0,52.0,0.0,31.0,5,84,6,0,0.0
7500,215,2024-09-15,Evening,35,Android,Premium,Intermediate,1,15.1,3,0,0.0,25.0,3.0,64.0,4,52,2,0,0.0
7501,215,2024-09-16,Evening,35,Android,Premium,Intermediate,0,5.4,1,1,208.0,68.0,1.0,66.0,5,26,3,1,1.0
7502,215,2024-09-18,Evening,35,Android,Premium,Intermediate,0,12.7,1,0,0.0,69.0,0.0,80.0,4,100,0,1,0.0
7503,215,2024-09-19,Afternoon,35,Android,Premium,Intermediate,0,17.2,3,2,300.0,36.0,2.0,81.0,3,71,3,0,0.6666666666666666
7504,215,2024-09-20,Morning,35,Android,Premium,Intermediate,0,5.8,3,3,42.0,48.0,3.0,67.0,3,55,5,0,1.0
7505,215,2024-09-23,Afternoon,35,Android,Premium,Intermediate,0,7.0,2,2,191.0,23.0,2.0,58.0,4,57,4,1,1.0
7506,215,2024-09-24,Evening,35,Android,Premium,Intermediate,0,9.0,5,1,87.0,27.0,0.0,21.0,3,100,4,0,0.2
7507,215,2024-09-25,Afternoon,35,Android,Premium,Intermediate,0,16.2,1,1,300.0,45.0,3.0,47.0,5,48,6,0,1.0
7508,215,2024-09-26,Afternoon,35,Android,Premium,Intermediate,0,16.7,3,0,0.0,52.0,1.0,63.0,4,63,2,0,0.0
7509,215,2024-09-28,Afternoon,35,Android,Premium,Intermediate,1,21.0,1,0,0.0,43.0,1.0,43.0,3,39,3,0,0.0
7510,215,2024-09-28,Evening,35,Android,Premium,Intermediate,1,5.0,1,0,0.0,59.0,1.0,91.0,3,80,3,0,0.0
7511,215,2024-09-29,Afternoon,35,Android,Premium,Intermediate,1,7.6,2,1,246.0,31.0,0.0,56.0,3,64,4,0,0.5
7512,216,2024-09-01,Evening,30,iOS,Basic,Beginner,1,5.2,1,1,294.0,50.0,0.0,29.0,5,63,3,0,1.0
7513,216,2024-09-02,Evening,30,iOS,Basic,Beginner,0,26.1,2,0,0.0,56.0,1.0,70.0,5,42,4,0,0.0
7514,216,2024-09-03,Morning,30,iOS,Basic,Beginner,0,21.4,2,2,300.0,56.0,0.0,51.0,5,51,2,1,1.0
7515,216,2024-09-05,Afternoon,30,iOS,Basic,Beginner,0,5.0,3,0,0.0,64.0,1.0,26.0,4,100,2,0,0.0
7516,216,2024-09-05,Morning,30,iOS,Basic,Beginner,0,21.0,4,2,285.0,78.0,0.0,60.0,5,39,2,0,0.5
7517,216,2024-09-06,Morning,30,iOS,Basic,Beginner,0,6.9,1,0,0.0,75.0,2.0,61.0,5,80,3,1,0.0
7518,216,2024-09-07,Morning,30,iOS,Basic,Beginner,1,23.8,1,0,0.0,59.0,0.0,23.0,4,75,1,0,0.0
7519,216,2024-09-08,Evening,30,iOS,Basic,Beginner,1,37.4,6,3,300.0,75.0,1.0,90.0,5,59,2,1,0.5
7520,216,2024-09-09,Morning,30,iOS,Basic,Beginner,0,7.9,3,2,139.0,49.0,1.0,23.0,5,80,2,1,0.6666666666666666
7521,216,2024-09-10,Afternoon,30,iOS,Basic,Beginner,0,10.7,6,1,143.0,63.0,3.0,55.0,3,79,2,1,0.16666666666666666
7522,216,2024-09-13,Afternoon,30,iOS,Basic,Beginner,0,12.8,4,3,206.0,53.0,0.0,46.0,5,94,1,1,0.75
7523,216,2024-09-13,Morning,30,iOS,Basic,Beginner,0,11.5,3,1,300.0,60.0,1.0,54.0,3,34,1,0,0.3333333333333333
7524,216,2024-09-14,Evening,30,iOS,Basic,Beginner,1,7.4,2,0,0.0,44.0,0.0,89.0,3,87,3,1,0.0
7525,216,2024-09-15,Evening,30,iOS,Basic,Beginner,1,6.6,2,1,190.0,55.0,1.0,33.0,2,86,0,0,0.5
7526,216,2024-09-16,Afternoon,30,iOS,Basic,Beginner,0,23.7,2,1,300.0,81.0,1.0,91.0,4,52,1,0,0.5
7527,216,2024-09-17,Afternoon,30,iOS,Basic,Beginner,0,12.6,2,0,0.0,87.0,1.0,62.0,4,59,1,1,0.0
7528,216,2024-09-17,Evening,30,iOS,Basic,Beginner,0,25.3,1,1,300.0,34.0,1.0,37.0,5,45,3,0,1.0
7529,216,2024-09-20,Afternoon,30,iOS,Basic,Beginner,0,5.0,1,1,300.0,67.0,0.0,59.0,5,100,4,1,1.0
7530,216,2024-09-20,Morning,30,iOS,Basic,Beginner,0,5.4,2,2,163.0,84.0,0.0,90.0,5,100,2,0,1.0
7531,216,2024-09-22,Afternoon,30,iOS,Basic,Beginner,1,16.4,4,3,282.0,76.0,1.0,89.0,3,45,1,1,0.75
7532,216,2024-09-22,Evening,30,iOS,Basic,Beginner,1,18.5,1,0,0.0,67.0,4.0,76.0,3,84,2,1,0.0
7533,216,2024-09-25,Afternoon,30,iOS,Basic,Beginner,0,11.0,2,2,281.0,57.0,2.0,36.0,4,43,3,0,1.0
7534,216,2024-09-25,Morning,30,iOS,Basic,Beginner,0,34.3,1,1,300.0,45.0,1.0,24.0,3,45,3,0,1.0
7535,216,2024-09-26,Afternoon,30,iOS,Basic,Beginner,0,7.5,6,4,87.0,34.0,2.0,87.0,4,89,4,1,0.6666666666666666
7536,216,2024-09-26,Evening,30,iOS,Basic,Beginner,0,26.5,1,1,300.0,71.0,0.0,33.0,3,39,2,0,1.0
7537,216,2024-09-26,Morning,30,iOS,Basic,Beginner,0,5.9,2,2,221.0,60.0,,41.0,4,54,1,1,1.0
7538,216,2024-09-29,Evening,30,iOS,Basic,Beginner,1,7.1,1,0,0.0,40.0,0.0,54.0,3,100,1,1,0.0
7539,216,2024-09-29,Morning,30,iOS,Basic,Beginner,1,5.0,2,1,171.0,75.0,2.0,24.0,4,49,1,0,0.5
7540,217,2024-09-03,Afternoon,35,Android,Premium,Beginner,0,5.0,2,0,0.0,37.0,2.0,72.0,4,64,4,1,0.0
7541,217,2024-09-04,Morning,35,Android,Premium,Beginner,0,5.0,1,0,0.0,72.0,1.0,80.0,4,77,2,0,0.0
7542,217,2024-09-05,Evening,35,Android,Premium,Beginner,0,11.7,1,0,0.0,43.0,3.0,92.0,4,40,0,0,0.0
7543,217,2024-09-05,Morning,35,Android,Premium,Beginner,0,5.0,1,0,0.0,26.0,1.0,23.0,3,79,3,0,0.0
7544,217,2024-09-09,Morning,35,Android,Premium,Beginner,0,10.8,1,1,300.0,66.0,0.0,37.0,3,73,5,0,1.0
7545,217,2024-09-10,Afternoon,35,Android,Premium,Beginner,0,5.0,2,0,0.0,17.0,3.0,38.0,4,76,3,0,0.0
7546,217,2024-09-19,Afternoon,35,Android,Premium,Beginner,0,11.2,2,0,0.0,39.0,3.0,71.0,4,66,3,0,0.0
7547,217,2024-09-24,Afternoon,35,Android,Premium,Beginner,0,5.0,1,0,0.0,46.0,3.0,84.0,4,82,0,1,0.0
7548,217,2024-09-24,Morning,35,Android,Premium,Beginner,0,5.0,3,1,71.0,57.0,0.0,66.0,4,89,2,1,0.3333333333333333
7549,217,2024-09-25,Afternoon,35,Android,Premium,Beginner,0,17.6,1,1,300.0,57.0,3.0,47.0,4,58,3,0,1.0
7550,218,2024-09-01,Evening,45,Web,Basic,Beginner,1,5.0,2,0,0.0,69.0,4.0,39.0,5,48,3,0,0.0
7551,218,2024-09-02,Morning,45,Web,Basic,Beginner,0,19.1,2,1,300.0,61.0,2.0,40.0,3,66,1,0,0.5
7552,218,2024-09-03,Morning,45,Web,Basic,Beginner,0,30.0,2,1,300.0,61.0,1.0,74.0,4,70,1,0,0.5
7553,218,2024-09-04,Afternoon,45,Web,Basic,Beginner,0,29.2,6,2,300.0,36.0,3.0,61.0,4,47,1,1,0.3333333333333333
7554,218,2024-09-04,Evening,45,Web,Basic,Beginner,0,25.3,1,0,0.0,36.0,1.0,,5,54,1,0,0.0
7555,218,2024-09-04,Morning,45,Web,Basic,Beginner,0,5.0,1,1,300.0,52.0,1.0,69.0,3,74,2,0,1.0
7556,218,2024-09-05,Morning,45,Web,Basic,Beginner,0,29.3,2,1,300.0,43.0,3.0,82.0,2,100,1,0,0.5
7557,218,2024-09-06,Afternoon,45,Web,Basic,Beginner,0,26.9,1,0,0.0,45.0,0.0,83.0,5,73,3,0,0.0
7558,218,2024-09-07,Afternoon,45,Web,Basic,Beginner,1,29.7,3,0,0.0,22.0,4.0,67.0,4,40,4,0,0.0
7559,218,2024-09-09,Afternoon,45,Web,Basic,Beginner,0,16.2,5,2,229.0,38.0,1.0,49.0,4,68,3,0,0.4
7560,218,2024-09-09,Evening,45,Web,Basic,Beginner,0,35.3,2,0,0.0,56.0,1.0,77.0,1,85,0,1,0.0
7561,218,2024-09-10,Evening,45,Web,Basic,Beginner,0,17.2,3,2,300.0,48.0,5.0,68.0,5,99,5,1,0.6666666666666666
7562,218,2024-09-11,Afternoon,45,Web,Basic,Beginner,0,23.5,3,2,300.0,80.0,2.0,50.0,4,72,2,0,0.6666666666666666
7563,218,2024-09-11,Evening,45,Web,Basic,Beginner,0,20.6,3,2,300.0,43.0,1.0,64.0,3,53,3,0,0.6666666666666666
7564,218,2024-09-11,Morning,45,Web,Basic,Beginner,0,5.0,4,3,93.0,42.0,2.0,86.0,5,69,1,1,0.75
7565,218,2024-09-12,Afternoon,45,Web,Basic,Beginner,0,26.3,2,1,300.0,53.0,2.0,77.0,4,93,0,0,0.5
7566,218,2024-09-12,Evening,45,Web,Basic,Beginner,0,28.2,4,0,0.0,62.0,0.0,54.0,5,77,5,0,0.0
7567,218,2024-09-12,Morning,45,Web,Basic,Beginner,0,21.6,2,0,0.0,72.0,3.0,38.0,5,48,3,1,0.0
7568,218,2024-09-13,Evening,45,Web,Basic,Beginner,0,28.5,3,1,300.0,27.0,2.0,63.0,3,54,2,0,0.3333333333333333
7569,218,2024-09-13,Morning,45,Web,Basic,Beginner,0,19.8,6,1,184.0,69.0,4.0,66.0,3,87,5,0,0.16666666666666666
7570,218,2024-09-14,Afternoon,45,Web,Basic,Beginner,1,17.7,5,2,221.0,37.0,0.0,20.0,5,49,2,0,0.4
7571,218,2024-09-14,Evening,45,Web,Basic,Beginner,1,5.0,1,0,0.0,62.0,0.0,72.0,2,100,0,0,0.0
7572,218,2024-09-15,Morning,45,Web,Basic,Beginner,1,5.0,3,1,81.0,20.0,2.0,66.0,5,100,2,0,0.3333333333333333
7573,218,2024-09-16,Afternoon,45,Web,Basic,Beginner,0,13.8,1,0,0.0,51.0,3.0,87.0,4,59,6,0,0.0
7574,218,2024-09-16,Evening,45,Web,Basic,Beginner,0,13.7,4,2,202.0,50.0,2.0,58.0,3,56,6,1,0.5
7575,218,2024-09-17,Morning,45,Web,Basic,Beginner,0,37.6,3,2,300.0,24.0,1.0,42.0,5,78,2,0,0.6666666666666666
7576,218,2024-09-18,Afternoon,45,Web,Basic,Beginner,0,10.2,5,2,132.0,27.0,1.0,50.0,5,86,3,0,0.4
7577,218,2024-09-19,Afternoon,45,Web,Basic,Beginner,0,20.7,1,0,0.0,27.0,1.0,47.0,3,62,2,1,0.0
7578,218,2024-09-19,Morning,45,Web,Basic,Beginner,0,30.0,1,1,300.0,76.0,0.0,68.0,4,64,5,1,1.0
7579,218,2024-09-21,Afternoon,45,Web,Basic,Beginner,1,13.0,2,0,0.0,74.0,2.0,65.0,4,59,1,0,0.0
7580,218,2024-09-21,Evening,45,Web,Basic,Beginner,1,10.9,4,1,163.0,48.0,0.0,24.0,2,81,3,1,0.25
7581,218,2024-09-22,Afternoon,45,Web,Basic,Beginner,1,17.9,2,1,300.0,49.0,3.0,42.0,4,70,3,0,0.5
7582,218,2024-09-23,Afternoon,45,Web,Basic,Beginner,0,25.3,3,1,300.0,53.0,2.0,56.0,3,73,0,0,0.3333333333333333
7583,218,2024-09-23,Evening,45,Web,Basic,Beginner,0,17.1,2,1,300.0,35.0,0.0,83.0,5,72,2,0,0.5
7584,218,2024-09-23,Morning,45,Web,Basic,Beginner,0,11.1,4,0,0.0,40.0,1.0,95.0,3,44,3,0,0.0
7585,218,2024-09-24,Afternoon,45,Web,Basic,Beginner,0,35.5,3,0,0.0,45.0,2.0,75.0,3,96,1,0,0.0
7586,218,2024-09-24,Morning,45,Web,Basic,Beginner,0,8.0,3,1,211.0,43.0,3.0,67.0,3,58,1,0,0.3333333333333333
7587,218,2024-09-25,Afternoon,45,Web,Basic,Beginner,0,33.1,1,0,0.0,72.0,0.0,57.0,4,61,4,0,0.0
7588,218,2024-09-28,Afternoon,45,Web,Basic,Beginner,1,26.0,3,0,0.0,52.0,2.0,83.0,4,70,2,0,0.0
7589,218,2024-09-28,Morning,45,Web,Basic,Beginner,1,13.3,1,1,300.0,21.0,2.0,94.0,3,54,2,0,1.0
7590,218,2024-09-29,Morning,45,Web,Basic,Beginner,1,5.0,1,0,0.0,38.0,0.0,56.0,3,78,3,0,0.0
7591,218,2024-09-30,Afternoon,45,Web,Basic,Beginner,0,34.0,6,3,300.0,67.0,1.0,70.0,4,60,2,1,0.5
7592,219,2024-09-02,Afternoon,55,Android,Premium,Advanced,0,37.6,3,3,300.0,55.0,0.0,21.0,4,27,1,1,1.0
7593,219,2024-09-03,Evening,55,Android,Premium,Advanced,0,20.3,1,0,0.0,41.0,3.0,54.0,2,54,0,0,0.0
7594,219,2024-09-04,Morning,55,Android,Premium,Advanced,0,30.4,3,1,300.0,73.0,4.0,38.0,5,90,2,1,0.3333333333333333
7595,219,2024-09-05,Morning,55,Android,Premium,Advanced,0,5.0,3,2,92.0,56.0,1.0,40.0,4,57,1,1,0.6666666666666666
7596,219,2024-09-06,Afternoon,55,Android,Premium,Advanced,0,18.4,6,6,212.0,50.0,1.0,50.0,4,39,3,1,1.0
7597,219,2024-09-06,Morning,55,Android,Premium,Advanced,0,25.1,4,2,300.0,46.0,3.0,26.0,2,59,4,1,0.5
7598,219,2024-09-07,Morning,55,Android,Premium,Advanced,1,13.1,2,1,300.0,23.0,4.0,34.0,5,59,1,0,0.5
7599,219,2024-09-08,Afternoon,55,Android,Premium,Advanced,1,5.3,1,1,284.0,64.0,0.0,26.0,3,100,3,0,1.0
7600,219,2024-09-08,Morning,55,Android,Premium,Advanced,1,5.0,6,5,30.0,78.0,0.0,64.0,3,72,1,0,0.8333333333333334
